"game_id","team_id","player_id"
2015020427,20,8477591
2015020427,20,8471729
2015020427,7,8469470
2015020427,7,8471811
2015020657,14,8473588
2015020657,14,8476539
2015020657,5,8476431
2015020657,5,8478928
2015020657,5,8474660
2017020161,1,8472382
2017020161,1,8475149
2017020161,1,8475151
2017020161,53,8476431
2017020161,53,8476393
2017020161,53,8477293
2017020046,10,8476941
2017020046,10,8470611
2017020046,10,8476410
2017020046,1,8473933
2017020046,1,8474774
2017020046,1,8471226
2017020582,52,8477448
2017020582,52,8475815
2017020582,2,8480222
2017020582,2,8478463
2017020582,2,8476409
2015020976,4,8478563
2015020976,4,8469469
2015020976,4,8474161
2015020976,29,8476438
2016020627,18,8478851
2016020627,18,8467371
2016020627,18,8474569
2016020627,6,8474625
2016020627,6,8476525
2016020627,6,8476476
2017020375,22,8473468
2017020375,22,8476915
2017020375,22,8479344
2017020375,53,8477407
2017020375,53,8477810
2017020375,53,8477293
2016020285,8,8476948
2016020285,8,8474688
2016020285,9,8471676
2017020918,10,8476941
2017020918,10,8476410
2017020918,10,8474709
2017020918,13,8479553
2017020918,13,8468085
2017020918,13,8477346
2017020019,1,8473933
2017020019,1,8474774
2017020019,1,8477425
2017020019,21,8474717
2017020019,21,8478842
2017020019,21,8476442
2015020846,23,8471490
2015020846,23,8475770
2015020846,23,8474134
2015020846,30,8473404
2015020846,30,8470871
2015020846,30,8475613
2017020455,26,8476404
2017020455,26,8480147
2017020455,12,8476403
2017020455,12,8476858
2017020810,25,8477450
2017020810,25,8477471
2017020810,25,8476966
2017020810,3,8477402
2017020810,3,8471686
2017020810,3,8476918
2017020555,54,8477846
2017020555,54,8476779
2017020555,15,8475163
2017020555,15,8471710
2017020555,15,8477573
2017021114,52,8477448
2017021114,52,8468611
2017021114,52,8474636
2017021114,52,8475179
2017021114,52,8473461
2017021114,52,8473574
2017021114,52,8476476
2017021114,52,8477359
2017021114,52,8478458
2017021114,25,8477471
2017021114,25,8470760
2017021114,25,8476966
2016020801,30,8476463
2016020801,30,8477850
2016020801,30,8476344
2016020801,16,8471956
2016020801,16,8478055
2016020801,16,8469547
2015020009,18,8473658
2015020009,18,8475868
2015020009,18,8475766
2015020009,12,8474661
2015020009,12,8474089
2015020380,23,8470274
2015020380,23,8477018
2015020380,23,8474579
2015020380,25,8474218
2015020380,25,8476279
2015020380,25,8468635
2017020671,5,8474013
2017020671,5,8476899
2017020671,17,8471266
2017020671,17,8476443
2015020487,5,8474013
2015020487,5,8470594
2015020487,5,8476293
2015020487,12,8474661
2015020487,12,8474052
2017020239,20,8474749
2017020239,20,8475878
2017020239,20,8470162
2017020239,17,8471266
2017020239,17,8477215
2017020239,17,8474722
2017020811,22,8479483
2017020811,22,8475178
2017020811,22,8476457
2017020811,14,8475739
2017020811,14,8471958
2017020811,14,8476975
